"","Rating","Text","Movie","ID","CriticScore","Delta"
"1318",4.5,"  Ready Player One was one of Spielberg's finest action/adventure films in a while, suited for most ages, action packed from start to finish with 100s of 80s pop culture references. This film created a nostalgic feel that I had not felt for a very long time, not since Tintin in 2011.","Ready Player One",1318,3.5,-1
"1319",2.5,"  It's a movie where you say ""that was neat"" then you go home and do laundry. The horror movie scene was the only interesting thing to me, other than that, it gave me a headache and I was waiting for it to end. This was not an 80's movie, there were 2 or 3 songs in the entire movie. Empty and fake emotional spielbergian corny ending.","Ready Player One",1319,3.5,1
"1320",5,"  Ready Player One is a great film that takes you to another realm of pure imagination with mind blowing experience of Steven Spielberg's magic. It is an enjoyable movie and nostalgic at the same time. There is also a good message at the end of the film that really warms your heart. Everyone should see it!","Ready Player One",1320,3.5,-1.5
"1321",4,NA,"Ready Player One",1321,3.5,-0.5
"1322",5,"  You have no power here critics... the audience loves this detailed project who is a tribute to the pop culture and a real work of love for many I said many fandoms... things and refferences that the critics from this page can get it.. your hate just shows how out of this society and world you are... you need an Oasis system ??","Ready Player One",1322,3.5,-1.5
"1323",5,"  Best movie this year","Ready Player One",1323,3.5,-1.5
"1324",4.5,"  I really liked the movie, almost to the point of saying I loved it! Spielberg definitely sprinkles his magic on this film!","Ready Player One",1324,3.5,-1
"1325",5,"  One of the best film by Spielberg","Ready Player One",1325,3.5,-1.5
"1326",3.5,"  I read the book, and was thoroughly excited to see the movie. The book spoke to me on a geek level I had never experienced before, and with the upcoming movie I was excited to see the various scenes play out on the big screen. Although the movie deviated from the book often, I still found it enjoyable. There were some scenes which I wished could have been included in the film, especially at the end, but did not come to pass. The ending could have been way more spectacular and relevant I think, but still it was an awesome movie, one I will be adding to my already monumental geek movie repertoire.","Ready Player One",1326,3.5,0
"1327",3,"  The best thing about this movie is the astounding amount of easter eggs, but strip them away and you'll see that the king has no SUBSTANCE of its own. Also the 3rd act really dragged with me -- too much pathos, too boring, too generic. I wish I liked it more, but alas, alas. IT'S A CHEWING GUM THAT TASTES GOOD WHILE YOU CHEW IT, BUT LEAVES NO AFTERTASTE.","Ready Player One",1327,3.5,0.5
"1328",5,"  This movie was amazing the graphics were crisp and beautiful . The story didn't follow a single genre in fact it was multiple genres , you had Thriller sequences, Sci fiction background , dystopian , utopian , and romance , also had excellent action sequences, it was also quite comedic. For all those who love 80s pop culture this movie is full of it along with 1990s and 2000s gaming references. The plot was very twisting with a lot of turns, but also had a lesson in the end that gripped the direction we are heading today in virtual reality, and the business side of it. Anyways I think these people who marked it down are really really harsh this movie was fantastic.","Ready Player One",1328,3.5,-1.5
"1329",5,"  LOVED IT!!! If you grew up in the 80's or 90's this is one of the greatest films in a while... FUN FUN FUN","Ready Player One",1329,3.5,-1.5
"1330",0.5,"  Want to start this off by saying that the book is amazing. This film was entirely based on the relationship between the two main characters and missed the mark in terms of storyline and plot. The characters felt 2D and were not believable. Would not recommend anyone watch unless wanting a feel good romance.","Ready Player One",1330,3.5,3
"1331",5,"  Best movie I've seen in a long time. Good guys win, bad guy goes down... Classic Spielberg. Refreshing to see a feel good movie about following your heart and standing up against impossible odds. A visual delight, dont sell yourself short, catch this one on the big screen!!! Thank you to all who helped make this movie what it is! Bravo!","Ready Player One",1331,3.5,-1.5
"1332",5,"  Honestly, I expected a cameo filled movie like this to be, well, nothing but cameos. I expected a weak plot, and weak characters, but was instead thrown down a very exciting and existential rabbit hole. The movie handles the source material very well, and the cgi is absolutely incredible. the movie is a beautiful tribute to new and old pop culture, and is a movie about video games that does the medium justice.","Ready Player One",1332,3.5,-1.5
"1333",5,"  This is how you do a movie. If you have not watched it, you are missing out. Great story, emotional, funny, action packed, and incorporates nostalgic moments from the past. If I had extra thumbs, I would give it more than two thumbs up.","Ready Player One",1333,3.5,-1.5
"1334",5,"  Steven Spielberg at his very best","Ready Player One",1334,3.5,-1.5
"1335",5,NA,"Ready Player One",1335,3.5,-1.5
"1336",4,"  Great movie. Good story and the animation was on point.","Ready Player One",1336,3.5,-0.5
"1337",4,"  4.0/5.0 stars - Grade: B+","Ready Player One",1337,3.5,-0.5
"1338",2,"  If I hadn't read the book it would have been ok. Even still, it could have and should have been much better. Why almost completely re-write a script from scratch when you don't have to? I would estimate about 80% of this movie is completely fabricated, and not for the better. I was very excited about this film and left pretty disappointed. It reminded me a bit of Ender's Game in that way- epic novel, very forgettable film ??.","Ready Player One",1338,3.5,1.5
