"","Rating","Text"
"370",5,"  Jack Black says, ""anime"". I know what anime is. XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD"
"371",3.5,"  Cute movie. Some parts were funny, but I didn?t laugh too hard."
"372",3.5,"  No puedo creer lo mucho que me re� con Jumanji. Carcajadas sin parar con esta ingeniosa secuela. Jake Kasdan se las manda con una modernización del concepto y Dwayne Johnson, Kevin Hart, Karen Gillan y Jack Black la rompen con su explosiva química. Buena banda sonora de Henry Jackman igual."
"373",5,"  Hilarious movie with a great cast."
"374",5,"  This won't win any oscars, and don't go into it thinking it might. What it is....a good time at the movies. Funny and entertaining. Had no expectations going in except a couple fellow parents word of mouth that it was good. Came out thinking....that may have been most fun I've had in a theater in past year. A few curse words, but overall really fun movie for teenagers, families, and anybody who played RPG video games from the 90's on. Loved it."
"375",3.5,"  I had a lot of fun with this movie as Jack Black, The Rock and Kevin Hart all were really great in the roles they were in. It got bad as it went on but for the most part it's a solid movie and I hope that a sequel happens."
"376",5,"  What a surprisingly great film. Was very skeptical and thought it would be a campy testosterone fest. Very funny and great character development. This is the only movie I like the Rock in."
"377",4,"  It's fun and fantastic. At no time do you get bored. But its relationship with the original version, of 1995, is not fully understood."
"378",4,"  It's exactly what you want from this kind of movie."
"379",4,"  A really good film. Even if there are a few weak moments."
"380",4.5,"  Just another action movie from the Rock. No more. No less entertaining? Sure. Special? No. Fun yet tedious at points."
"381",3.5,"  Strengths: The team of Dwyane Johnson (Dr. Smolder Bravestone) and Kevin Hart (Franklin Finbar) is a hilarious one that worked even better here than it did in Central Intelligence. Everything Hart did was hilarious. Karen Gillan (Ruby Roundhouse) and Jack Black (Prof. Sheldon Oberon) were both very good, as well. Seeing all these characters being uncomfortable in their new avatars made for several hilarious moments. This also had the tall task of following the original Jumanji, which is kind of a cult hit. They did very well to stay a bit true to the original, while still being fresh on its own. The writing and dialogue is solid, while the special effects are very good.Weaknesses: The film lacked a strong antagonist. While Bobby Canavale (Russel Van Pelt) is a good actor, the character barely got any real development. He felt very one-dimensional and the insects constantly crawling on him felt out of place. Also, while I understood the need to establish the teenagers in their normal world, it can't help but feel like filler, because we all want to get to the jungle portions of the movie with the bigger stars. Also, while Jack Black is funny at times, he can come across as over the top at others. Overall: It's not a movie you go into expecting Oscar-worthy stuff. This is exactly what it should be. A good old fashioned popcorn flick. You won't have much more fun at the movie theater with many other films."
"382",3.5,"  I thought it was a good film but maybe a little to silly. I thought the acting was fine and it was like riding adventure ride at a theme park. Over all good but not Great!"
"383",3.5,"  Having grown up watching the original 'Jumanji' film a countless number of times, it's healthy to have doubts about what a modernization let alone a complete reboot/re-imagining would turn out to be. However, despite this film's sub-title borrowing from a 2003 Dwayne 'The Rock' Johnson vehicle (or 'The Rundown', 2003), this film is a surprising and largely entertaining treat that delivers on all the goods an adventure flick, especially one set within in a video game rather than surrounding a board game unexpectedly does. One of it's biggest deliveries in entertainment is the charming cast, who're all acting against their own type as the avatar's of teenagers stuck in a video game world (Jack Black, especially!). Even when the film adds some small tribute to the late Robin Williams of the original film's fame, this film is more of a uniquely conceived and executed wild ride, rather than borrowing anything from the original film at all. Overall, 'Jumanji: Welcome to the Jungle' is a largely fun, hilarious and outrageously entertaining ride that matches any escapist material viewers might be looking for. Even for a film with a huge focus of being stuck within a video game world, adhering to video game mechanics, skills and rules, which can be questioned but also experienced as entertainment at the same time."
"384",3.5,"  Not a Amazing Comedy but stands out from others with good individual performances and good chemistry between the cast"
"385",3.5,"  This is fun and different from the vintage Jumanji. Both of them are good but this one will make you laugh a lot."
"386",5,"  Jumanji provides a fresh, enjoyable action adventure for the casual viewer, and a nostalgic, somewhat multi-layered film for those a little more serious in the film watching game."
"387",2.5,"  Welcome to the Jungle steps down from its predecessor and takes the fun road. Ultimately, the saunter is amusing but not iconic."
"388",4,"  Surprisingly very good and entertaining. The storyline, the actors, they were all good. I thoroughly enjoyed this movie."
"389",3,"  switch off and enjoy"
"390",4,"  Entertaining and funny. This is an example of a well succeeded remake. While the Robin Williams-Jumanji got stuck in its own incapability of producing believable CGI-animals this one is making up for ALL of that. It's suitable for a large audience and addresses up-to-date issues the world is struggling with. The cast is a steady group of actors who were well prepared before shooting started and it works. If you wanna have a roller coaster-fun-time then go see this movie. Again you can see the big difference between the critics and audience reviews. I would advice, stick to what the audience says. Those are the most honest opinions. @Korben_Dallas on Twitter"
"391",5,"  I love this movie and the scenery so much"
"392",5,"  Enjoyable movie with charismatic likable characters. When it comes to sequels, Hollywood gets it right every once in a while."
"393",5,"  Jumanji 2 was awesome.It has good fundamentals, plays fair with the audience, and invests a strong cast with enough character to elevate the material."
"394",4.5,"  Kevin Hart is not funny at all and really the only person to play himself. Loud and annoying and always swearing. The real stand outs in this movie were Jack Black, Dwayne Johnson, & Karen Gillan. Nick Jonas was okay too."
